ID;Valid;Case;TubeCount;DistanceFactor;TotalMassFlow(kg/s);MassFlowPerTube (kg/s);InnerTubeRadius(m);PressureDrop(Pa);OutletTemperature(K);MeanTubeTemps(K);MaxTubeTemp(K);MinTubeTemp(K);HeatTransferBalance_Inlet/Outlet(W);HeatTransferPerAreaMean(W/m2);HeatTransferPerAreaSTD(W/m2);HeatTransferPerAreaVAR(W/m2);HeatTransferMean(W);HeatTransferSTD(W);HeatTransferVAR(W);TotalHeatTransfer(W);Total Heat Transfer averaged over all Tubes according to correlation Q(T_wall) (kW);HeatTransferPerMassFlow( W / kg/s);TotalHeatFlux by Radition (W);TotalHeatFlux by Conduction (W);HeatFluxRatio (Rad/Total);HeatFluxRatio (Cond/Total);TotalHeatInHotGas(1800K to 800K);;;ResidenceTimeTOTALFlueGas (s/kg);ResidenceTimeFlueGas (s/kg);Total view factor (-);Approximated View Factor Per Tube (-);Average Yield of CO (-);Average Space Time Yield of CO (mol/m3/s);Average Space Time Yield of H2 (mol/m3/s)
312;1;d-rectangle;14;4.25;0.35;0.025;0.063;14.25605414;1261;998;1267;312;-157290;31863;12754;162668105;14614;5850;34220048;204597;-203.11;584562;187494;17108;91.64%;8.36%;;;;2.857142857;40;2.5083;0.179164286;0.28915;4.3776;30.967
313;1;d-rectangle;14;1.25;0.42;0.03;0.063;18.52186569;1173;955;1071;313;-154747;25881;4913;24138189;11870;2253;5077885;166186;-77.614;395681;158275;7913;95.24%;4.76%;;;;2.380952381;33.33333333;7.2276;0.516257143;0.18513;2.7912;26.665
314;1;d-rectangle;14;1.5;0.42;0.03;0.063;17.95081901;1162;978;1083;314;-181822;28852;4372;19112721;13233;2005;4020691;185268;-83.93;441114;177108;8164;95.60%;4.41%;;;;2.380952381;33.33333333;6.4224;0.458742857;0.23047;3.477;29.203
315;1;d-rectangle;14;1.75;0.42;0.03;0.063;17.71264541;1154;992;1090;315;-189754;30886;4421;19544012;14166;2028;4111421;198327;-87.671;472206;189960;8370;95.78%;4.22%;;;;2.380952381;33.33333333;5.7302;0.4093;0.26232;3.9598;30.782
316;1;d-rectangle;14;2;0.42;0.03;0.063;16.76796001;1150;1004;1102;316;-204486;32717;4784;22887934;15006;2194;4814873;210085;-89.683;500203;200858;9231;95.61%;4.39%;;;;2.380952381;33.33333333;5.1379;0.366992857;0.29143;4.4016;32.135
317;1;d-rectangle;14;2.25;0.42;0.03;0.063;15.61186311;1148;1014;1121;317;-218664;34255;5294;28030038;15711;2428;5896603;219958;-92.019;523709;210004;9957;95.47%;4.53%;;;;2.380952381;33.33333333;4.6283;0.330592857;0.31581;4.7724;33.212
318;1;d-rectangle;14;2.375;0.42;0.03;0.063;15.43380185;1146;1018;1133;318;-210238;34923;5521;30486530;16018;2532;6413369;224250;-92.824;533928;213563;10691;95.23%;4.77%;;;;2.380952381;33.33333333;4.4078;0.314842857;0.32652;4.9354;33.665
319;1;d-rectangle;14;2.5;0.42;0.03;0.063;15.14391858;1145;1021;1142;319;-216245;35321;5578;31108740;16200;2558;6544261;226804;-93.573;540010;214755;12054;94.69%;5.31%;;;;2.380952381;33.33333333;4.206;0.300428571;0.33286;5.032;33.94
320;1;d-rectangle;14;2.75;0.42;0.03;0.063;15.98253198;1152;1028;1151;320;-238092;36449;6330;40072290;16718;2903;8429899;234049;-94.866;557259;218392;15658;93.31%;6.69%;;;;2.380952381;33.33333333;3.8448;0.274628571;0.35122;5.3121;34.662
321;1;d-rectangle;14;3;0.42;0.03;0.063;15.67945846;1150;1033;1168;321;-241556;37322;6965;48510256;17118;3195;10204971;239650;-96.683;570595;222615;17037;92.89%;7.11%;;;;2.380952381;33.33333333;3.5345;0.252464286;0.36527;5.5268;35.2
322;1;d-rectangle;14;3.5;0.42;0.03;0.063;16.05957822;1176;1037;1214;322;-262532;37760;8626;74414229;17319;3957;15654320;242462;-107.98;577291;222780;19688;91.88%;8.12%;;;;2.380952381;33.33333333;3.0392;0.217085714;0.37235;5.6369;35.36
323;1;d-rectangle;14;4;0.42;0.03;0.063;18.42624122;1207;1046;1283;323;-262615;39070;10758;115724484;17920;4934;24344646;250878;-115.99;597330;230609;20273;91.92%;8.08%;;;;2.380952381;33.33333333;2.6637;0.190264286;0.38966;5.9047;35.879
324;1;d-rectangle;14;4.25;0.42;0.03;0.063;20.89609051;1289;1012;1280;324;-159248;33808;13001;169038720;15506;5963;35560217;217090;-101.94;516881;198232;18843;91.31%;8.68%;;;;2.380952381;33.33333333;2.5083;0.179164286;0.317;4.8014;32.26
325;1;d-rectangle;14;1.25;0.49;0.035;0.063;25.95312561;1179;964;1081;325;-172610;27047;4918;24185029;12405;2256;5087739;173673;-40.976;354434;164864;8806;94.93%;5.07%;;;;2.040816327;28.57142857;7.2276;0.516257143;0.20173;3.0424;27.587
326;1;d-rectangle;14;1.5;0.49;0.035;0.063;25.22311024;1169;987;1092;326;-196204;30060;4300;18493448;13787;1972;3890417;193020;-42.729;393919;184285;8739;95.47%;4.53%;;;;2.040816327;28.57142857;6.4224;0.458742857;0.24798;3.7422;30.103
327;1;d-rectangle;14;1.75;0.49;0.035;0.063;24.6623605;1163;1002;1101;327;-201480;32272;4374;19131543;14802;2006;4024651;207222;-43.765;422903;198305;8922;95.70%;4.31%;;;;2.040816327;28.57142857;5.7302;0.4093;0.28352;4.2815;31.788
328;1;d-rectangle;14;2;0.49;0.035;0.063;23.11403173;1162;1015;1111;328;-222026;34279;4671;21819659;15722;2142;4590142;220113;-44.452;449210;210227;9890;95.51%;4.49%;;;;2.040816327;28.57142857;5.1379;0.366992857;0.3155;4.7673;33.237
329;1;d-rectangle;14;2.25;0.49;0.035;0.063;21.07199;1164;1026;1128;329;-232698;36065;5172;26746588;16541;2372;5626607;231580;-45.017;472612;220870;10714;95.38%;4.63%;;;;2.040816327;28.57142857;4.6283;0.330592857;0.34404;5.2018;34.448
330;1;d-rectangle;14;2.375;0.49;0.035;0.063;21.48136284;1155;1031;1140;330;-230708;36802;5359;28715834;16880;2458;6040872;236313;-45.312;482272;224718;11599;95.09%;4.91%;;;;2.040816327;28.57142857;4.4078;0.314842857;0.35587;5.382;34.939
331;1;d-rectangle;14;2.5;0.49;0.035;0.063;20.87406464;1154;1034;1152;331;-234700;37319;5472;29946097;17117;2510;6299679;239635;-45.621;489050;226894;12747;94.68%;5.32%;;;;2.040816327;28.57142857;4.206;0.300428571;0.36418;5.5086;35.285
332;1;d-rectangle;14;2.75;0.49;0.035;0.063;21.98073942;1146;1038;1158;332;-252613;38041;6200;38441168;17448;2844;8086764;244267;-46.341;498504;228383;15887;93.50%;6.50%;;;;2.040816327;28.57142857;3.8448;0.274628571;0.37625;5.6932;35.724
333;1;d-rectangle;14;3;0.49;0.035;0.063;21.83672669;1153;1046;1176;333;-266944;39299;6863;47103795;18025;3148;9909098;252348;-47.371;514997;234155;18195;92.79%;7.21%;;;;2.040816327;28.57142857;3.5345;0.252464286;0.39637;6.0007;36.499
334;1;d-rectangle;14;3.5;0.49;0.035;0.063;22.95594121;1189;1052;1222;334;-284671;40062;8548;73063058;18375;3920;15370077;257246;-51.474;524992;235629;21620;91.60%;8.40%;;;;2.040816327;28.57142857;3.0392;0.217085714;0.4079;6.179;36.826
335;1;d-rectangle;14;4;0.49;0.035;0.063;25.17245866;1229;1063;1298;335;-283393;41623;10752;115597806;19091;4931;24317997;267268;-48.571;545445;245013;22255;91.67%;8.33%;;;;2.040816327;28.57142857;2.6637;0.190264286;0.42776;6.4865;37.422
336;1;d-rectangle;14;4.25;0.49;0.035;0.063;29.48548583;1308;1025;1292;336;-160413;35634;13062;170626503;16344;5991;35894235;228812;-44.555;466964;209393;19422;91.51%;8.49%;;;;2.040816327;28.57142857;2.5083;0.179164286;0.3421;5.1838;33.434
337;1;a-line;5;1.825;0.025;0.005;0.04;0.054305146;1175;980;1121;337;-42279;26914;775;599994;8455;243;59213;42274;;1690965;40356;1918;95.46%;4.54%;;;;40;200;1.058587859;0.075613418;0.38074;5.7523;36.078
338;1;a-line;5;2.19;0.025;0.005;0.04;0.054089426;1173;982;1122;338;-42561;27093;723;522811;8511;227;51595;42557;;1702269;40650;1907;95.52%;4.48%;;;;40;200;0.891870538;0.063705038;0.38476;5.8136;36.233
339;1;a-line;5;2.555;0.025;0.005;0.04;0.053878616;1172;983;1123;339;-42769;27226;726;527456;8553;228;52054;42766;;1710621;40863;1902;95.55%;4.45%;;;;40;200;0.772708464;0.055193462;0.38773;5.8588;36.347
340;1;a-line;5;2.92;0.025;0.005;0.04;0.05360466;1170;984;1125;340;-42923;27324;763;582138;8584;240;57451;42920;;1716785;41015;1905;95.56%;4.44%;;;;40;200;0.680956005;0.048639715;0.38993;5.8923;36.431
341;1;a-line;5;3.285;0.025;0.005;0.04;0.053336292;1170;985;1126;341;-43049;27404;807;651601;8609;254;64306;43045;;1721783;41133;1912;95.56%;4.44%;;;;40;200;0.608305916;0.043450423;0.39171;5.9195;36.5
342;1;a-line;5;3.465;0.025;0.005;0.04;0.053181262;1169;985;1126;342;-43104;27439;832;692746;8620;261;68366;43100;;1724000;41185;1915;95.56%;4.44%;;;;40;200;0.577404435;0.041243174;0.39251;5.9315;36.53
343;1;a-line;5;3.65;0.025;0.005;0.04;0.053084176;1169;985;1127;343;-43121;27457;859;737362;8626;270;72770;43128;;1725120;41211;1917;95.55%;4.45%;;;;40;200;0.549444109;0.039246008;0.3929;5.9376;36.546
344;1;a-line;5;4.015;0.025;0.005;0.04;0.052723218;1168;986;1128;344;-43228;27518;921;848541;8645;289;83741;43224;;1728957;41301;1923;95.55%;4.45%;;;;40;200;0.500833836;0.035773845;0.39428;5.9586;36.599
345;1;a-line;5;4.38;0.025;0.005;0.04;0.052346426;1168;987;1130;345;-43311;27572;985;970204;8662;309;95748;43308;;1732304;41379;1928;95.55%;4.45%;;;;40;200;0.460039368;0.032859955;0.39549;5.977;36.645
346;1;a-line;5;5.11;0.025;0.005;0.04;0.052203357;1166;988;1133;346;-43475;27676;1160;1346190;8694;364;132854;43472;;1738862;41535;1936;95.55%;4.45%;;;;40;200;0.395456043;0.02824686;0.39789;6.0136;36.737
347;1;a-line;5;5.84;0.025;0.005;0.04;0.05262516;1165;988;1135;347;-43606;27759;1277;1630588;8720;401;160920;43602;;1744084;41655;1947;95.53%;4.47%;;;;40;200;0.346675233;0.024762517;0.39981;6.0428;36.811
348;1;a-line;5;6.205;0.025;0.005;0.04;0.053396617;1166;988;1132;348;-43545;27720;1190;1415485;8708;374;139692;43541;;1741637;41585;1956;95.51%;4.49%;;;;40;200;0.326512337;0.02332231;0.39888;6.0287;36.776
349;1;a-line;5;1.825;0.05;0.01;0.04;0.183752641;1231;1028;1176;349;-51001;32461;702;492722;10197;221;48626;50987;;1019741;48888;2099;95.88%;4.12%;;;;20;100;1.058587859;0.075613418;0.50581;7.6601;40.754
350;1;a-line;5;2.19;0.05;0.01;0.04;0.182346546;1229;1030;1177;350;-51373;32697;615;378131;10272;193;37317;51358;;1027168;49273;2085;95.94%;4.06%;;;;20;100;0.891870538;0.063705038;0.51082;7.7367;40.924
351;1;a-line;5;2.555;0.05;0.01;0.04;0.180959238;1228;1032;1178;351;-51513;32861;592;350681;10323;186;34608;51616;;1032329;49539;2078;95.97%;4.03%;;;;20;100;0.772708464;0.055193462;0.51439;7.7915;41.045
352;1;a-line;5;2.92;0.05;0.01;0.04;0.179577143;1227;1033;1180;352;-51712;32985;607;368676;10362;191;36384;51810;;1036203;49729;2081;95.98%;4.02%;;;;20;100;0.680956005;0.048639715;0.51713;7.8334;41.138
353;1;a-line;5;3.285;0.05;0.01;0.04;0.177984746;1226;1034;1181;353;-51980;33084;632;399284;10393;199;39405;51966;;1039329;49875;2091;95.98%;4.02%;;;;20;100;0.608305916;0.043450423;0.51937;7.8677;41.214
354;1;a-line;5;3.465;0.05;0.01;0.04;0.177021329;1225;1034;1182;354;-52045;33125;649;420705;10406;204;41519;52031;;1040621;49936;2096;95.97%;4.03%;;;;20;100;0.577404435;0.041243174;0.5203;7.882;41.246
355;1;a-line;5;3.65;0.05;0.01;0.04;0.177282687;1225;1035;1182;355;-51749;33141;677;458880;10411;213;45287;52056;;1041130;49959;2097;95.97%;4.03%;;;;20;100;0.549444109;0.039246008;0.52068;7.8877;41.259
356;1;a-line;5;4.015;0.05;0.01;0.04;0.174450838;1224;1036;1184;356;-52185;33215;717;514776;10434;225;50802;52172;;1043434;50064;2108;95.96%;4.04%;;;;20;100;0.500833836;0.035773845;0.52235;7.9134;41.316
357;1;a-line;5;4.38;0.05;0.01;0.04;0.172184916;1224;1036;1185;357;-52276;33273;771;593861;10453;242;58607;52263;;1045264;50147;2117;95.95%;4.05%;;;;20;100;0.460039368;0.032859955;0.5237;7.934;41.361
358;1;a-line;5;5.11;0.05;0.01;0.04;0.169276363;1223;1038;1189;358;-52457;33388;924;854071;10489;290;84287;52444;;1048888;50311;2133;95.93%;4.07%;;;;20;100;0.395456043;0.02824686;0.52645;7.9761;41.455
359;1;a-line;5;5.84;0.05;0.01;0.04;0.167265583;1222;1038;1191;359;-52586;33471;1036;1072385;10515;325;105832;52574;;1051484;50418;2157;95.90%;4.10%;;;;20;100;0.346675233;0.024762517;0.52846;8.0069;41.523
360;1;a-line;5;6.205;0.05;0.01;0.04;0.169204246;1222;1038;1188;360;-52493;33412;968;936860;10496;304;92457;52482;;1049641;50301;2181;95.84%;4.16%;;;;20;100;0.326512337;0.02332231;0.52701;7.9847;41.474
361;1;a-line;5;1.825;0.075;0.015;0.04;0.382423774;1282;1072;1225;361;-58163;37016;596;354942;11629;187;35029;58143;;775240;55942;2201;96.21%;3.79%;;;;13.33333333;66.66666667;1.058587859;0.075613418;0.60829;9.232;44.12
362;1;a-line;5;2.19;0.075;0.015;0.04;0.378445397;1280;1074;1226;362;-58586;37286;490;239833;11713;154;23669;58566;;780886;56382;2184;96.27%;3.73%;;;;13.33333333;66.66666667;0.891870538;0.063705038;0.61355;9.3132;44.274
363;1;a-line;5;2.555;0.075;0.015;0.04;0.368524674;1280;1076;1228;363;-57577;37434;462;213435;11760;145;21064;58799;;783991;56634;2166;96.32%;3.68%;;;;13.33333333;66.66666667;0.772708464;0.055193462;0.61654;9.3593;44.362
364;1;a-line;5;2.92;0.075;0.015;0.04;0.365051012;1279;1077;1230;364;-57755;37568;463;214700;11802;146;21189;59010;;786797;56846;2163;96.33%;3.67%;;;;13.33333333;66.66666667;0.680956005;0.048639715;0.61938;9.4031;44.445
365;1;a-line;5;3.285;0.075;0.015;0.04;0.366517378;1277;1079;1231;365;-59249;37709;448;201136;11846;141;19850;59231;;789746;57040;2191;96.30%;3.70%;;;;13.33333333;66.66666667;0.608305916;0.043450423;0.62243;9.4501;44.535
366;1;a-line;5;3.465;0.075;0.015;0.04;0.363706518;1277;1080;1232;366;-59315;37751;458;209519;11859;144;20677;59297;;790625;57101;2196;96.30%;3.70%;;;;13.33333333;66.66666667;0.577404435;0.041243174;0.62335;9.4643;44.562
367;1;a-line;5;3.65;0.075;0.015;0.04;0.37399935;1277;1080;1232;367;-57755;37746;500;250260;11858;157;24698;59289;;790519;57098;2191;96.30%;3.70%;;;;13.33333333;66.66666667;0.549444109;0.039246008;0.62327;9.463;44.559
368;1;a-line;5;4.015;0.075;0.015;0.04;0.357664944;1276;1081;1233;368;-59456;37841;502;252137;11888;158;24883;59439;;792515;57226;2213;96.28%;3.72%;;;;13.33333333;66.66666667;0.500833836;0.035773845;0.62536;9.4953;44.621
369;1;a-line;5;4.38;0.075;0.015;0.04;0.352240683;1276;1082;1235;369;-59544;37897;541;292807;11905;170;28897;59527;;793691;57301;2225;96.26%;3.74%;;;;13.33333333;66.66666667;0.460039368;0.032859955;0.62663;9.5149;44.658
370;1;a-line;5;5.11;0.075;0.015;0.04;0.34390682;1275;1083;1239;370;-59714;38006;662;438312;11940;208;43256;59698;;795969;57447;2251;96.23%;3.77%;;;;13.33333333;66.66666667;0.395456043;0.02824686;0.62918;9.5542;44.733
371;1;a-line;5;5.84;0.075;0.015;0.04;0.336201566;1274;1084;1241;371;-59825;38077;754;568500;11962;237;56104;59809;;797453;57523;2286;96.18%;3.82%;;;;13.33333333;66.66666667;0.346675233;0.024762517;0.6309;9.5808;44.783
372;1;a-line;5;6.205;0.075;0.015;0.04;0.338270509;1274;1083;1238;372;-59715;38007;710;504528;11940;223;49791;59699;;795988;57378;2322;96.11%;3.89%;;;;13.33333333;66.66666667;0.326512337;0.02332231;0.62924;9.5552;44.735
373;1;a-line;5;1.825;0.1;0.02;0.04;0.648872397;1327;1112;1269;373;-63737;40562;489;239094;12743;154;23596;63713;;637128;61470;2243;96.48%;3.52%;;;;10;50;1.058587859;0.075613418;0.68531;10.421;46.303
374;1;a-line;5;2.19;0.1;0.02;0.04;0.640672782;1326;1115;1271;374;-64177;40842;379;143931;12830;119;14204;64152;;641519;61919;2233;96.52%;3.48%;;;;10;50;0.891870538;0.063705038;0.69012;10.496;46.415
375;1;a-line;5;2.555;0.1;0.02;0.04;0.581670116;1329;1116;1274;375;-55919;40956;403;162011;12866;126;15989;64331;;643312;62141;2189;96.60%;3.40%;;;;10;50;0.772708464;0.055193462;0.69218;10.528;46.462
376;1;a-line;5;2.92;0.1;0.02;0.04;0.587337051;1328;1118;1276;376;-55306;41098;394;155210;12911;124;15318;64554;;645537;62375;2179;96.62%;3.38%;;;;10;50;0.680956005;0.048639715;0.69481;10.569;46.523
377;1;a-line;5;3.285;0.1;0.02;0.04;0.616968507;1323;1120;1276;377;-64840;41265;303;91845;12963;95;9064;64816;;648161;62577;2239;96.55%;3.45%;;;;10;50;0.608305916;0.043450423;0.69792;10.618;46.595
378;1;a-line;5;3.465;0.1;0.02;0.04;0.612780567;1323;1121;1277;378;-64902;41305;305;93147;12976;96;9193;64879;;648790;62636;2243;96.54%;3.46%;;;;10;50;0.577404435;0.041243174;0.6987;10.63;46.613
379;1;a-line;5;3.65;0.1;0.02;0.04;0.620393114;1323;1120;1277;379;-61783;41256;348;120863;12960;109;11928;64802;;648024;62582;2221;96.57%;3.43%;;;;10;50;0.549444109;0.039246008;0.69779;10.616;46.592
380;1;a-line;5;4.015;0.1;0.02;0.04;0.600411729;1322;1122;1279;380;-65029;41390;330;108609;13002;104;10718;65012;;650122;62754;2259;96.53%;3.47%;;;;10;50;0.500833836;0.035773845;0.70038;10.656;46.652
381;1;a-line;5;4.38;0.1;0.02;0.04;0.591911033;1322;1123;1280;381;-65114;41441;356;126383;13018;112;12473;65092;;650925;62821;2272;96.51%;3.49%;;;;10;50;0.460039368;0.032859955;0.70142;10.672;46.676
382;1;a-line;5;5.11;0.1;0.02;0.04;0.574685809;1321;1124;1284;382;-65264;41537;444;197524;13049;140;19493;65244;;652438;62937;2307;96.46%;3.54%;;;;10;50;0.395456043;0.02824686;0.70344;10.704;46.723
383;1;a-line;5;5.84;0.1;0.02;0.04;0.558228147;1320;1125;1286;383;-65353;41594;513;263375;13067;161;25992;65334;;653339;62981;2353;96.40%;3.60%;;;;10;50;0.346675233;0.024762517;0.70472;10.724;46.753
384;1;a-line;5;6.205;0.1;0.02;0.04;0.561231091;1321;1125;1283;384;-65242;41524;484;234138;13045;152;23107;65223;;652229;62826;2397;96.32%;3.68%;;;;10;50;0.326512337;0.02332231;0.70325;10.701;46.719
385;1;a-line;5;1.825;0.125;0.025;0.04;0.980871413;1367;1147;1309;385;-67952;43239;405;164156;13583;127;16200;67917;;543333;65672;2245;96.69%;3.31%;;;;8;40;1.058587859;0.075613418;0.73834;11.248;47.508
386;1;a-line;5;2.19;0.125;0.025;0.04;0.964235241;1365;1151;1311;386;-68375;43510;304;92461;13668;96;9125;68342;;546738;66100;2243;96.72%;3.28%;;;;8;40;0.891870538;0.063705038;0.74334;11.326;47.615
387;1;a-line;5;2.555;0.125;0.025;0.04;0.906244974;1376;1153;1317;387;-34170;43626;361;130313;13705;113;12860;68525;;548200;66377;2148;96.86%;3.14%;;;;8;40;0.772708464;0.055193462;0.74511;11.354;47.641
388;1;a-line;5;2.92;0.125;0.025;0.04;1.012253055;1380;1155;1319;388;-16850;43769;375;140479;13750;118;13864;68750;;549999;66607;2143;96.88%;3.12%;;;;8;40;0.680956005;0.048639715;0.74729;11.388;47.673
389;1;a-line;5;3.285;0.125;0.025;0.04;0.928856485;1363;1157;1317;389;-68994;43908;213;45372;13793;67;4478;68967;;551739;66720;2248;96.74%;3.26%;;;;8;40;0.608305916;0.043450423;0.74932;11.42;47.702
390;1;a-line;5;3.465;0.125;0.025;0.04;0.920902623;1363;1158;1317;390;-69062;43945;211;44684;13805;66;4410;69026;;552211;66771;2256;96.73%;3.27%;;;;8;40;0.577404435;0.041243174;0.74991;11.43;47.711
391;1;a-line;5;3.65;0.125;0.025;0.04;0.852134108;1368;1157;1319;391;-54493;43873;315;99038;13783;99;9774;68913;;551303;66752;2161;96.86%;3.14%;;;;8;40;0.549444109;0.039246008;0.74885;11.413;47.695
392;1;a-line;5;4.015;0.125;0.025;0.04;0.902117046;1363;1159;1319;392;-69185;44024;220;48478;13830;69;4784;69150;;553204;66876;2275;96.71%;3.29%;;;;8;40;0.500833836;0.035773845;0.75113;11.449;47.728
393;1;a-line;5;4.38;0.125;0.025;0.04;0.888341449;1362;1160;1320;393;-69272;44071;235;55373;13845;74;5465;69224;;553788;66935;2288;96.69%;3.31%;;;;8;40;0.460039368;0.032859955;0.75187;11.461;47.739
394;1;a-line;5;5.11;0.125;0.025;0.04;0.858475557;1362;1162;1324;394;-69380;44156;300;90008;13871;94;8883;69357;;554856;67035;2323;96.65%;3.35%;;;;8;40;0.395456043;0.02824686;0.75326;11.483;47.759
395;1;a-line;5;5.84;0.125;0.025;0.04;0.831289083;1361;1162;1326;395;-69455;44204;349;121924;13887;110;12032;69433;;555467;67054;2379;96.57%;3.43%;;;;8;40;0.346675233;0.024762517;0.7541;11.496;47.772
396;1;a-line;5;6.205;0.125;0.025;0.04;0.837203319;1361;1162;1323;396;-69354;44140;326;106445;13866;102;10505;69332;;554655;66901;2431;96.49%;3.51%;;;;8;40;0.326512337;0.02332231;0.75304;11.479;47.756
397;1;a-line;5;1.825;0.15;0.03;0.04;1.377109987;1402;1179;1344;397;-71122;45261;342;117062;14219;107;11553;71093;;473953;68858;2235;96.86%;3.14%;;;;6.666666667;33.33333333;1.058587859;0.075613418;0.77179;11.776;48.029
398;1;a-line;5;2.19;0.15;0.03;0.04;1.347973817;1400;1183;1346;398;-71516;45513;252;63741;14298;79;6290;71490;;476597;69259;2231;96.88%;3.12%;;;;6.666666667;33.33333333;0.891870538;0.063705038;0.77588;11.84;48.088
399;1;a-line;5;2.555;0.15;0.03;0.04;1.374076373;1414;1185;1353;399;-8935;45634;301;90662;14336;95;8947;71679;;477860;69574;2105;97.06%;2.94%;;;;6.666666667;33.33333333;0.772708464;0.055193462;0.7778;11.871;48.113
400;1;a-line;5;2.92;0.15;0.03;0.04;1.297548726;1411;1186;1353;400;-19293;45688;289;83726;14353;91;8263;71764;;478429;69668;2097;97.08%;2.92%;;;;6.666666667;33.33333333;0.680956005;0.048639715;0.77869;11.885;48.126
401;1;a-line;5;3.285;0.15;0.03;0.04;1.296953357;1398;1190;1352;401;-72104;45885;159;25158;14415;50;2483;72073;;480487;69832;2241;96.89%;3.11%;;;;6.666666667;33.33333333;0.608305916;0.043450423;0.78213;11.939;48.177
402;1;a-line;5;3.465;0.15;0.03;0.04;1.285460765;1398;1190;1353;402;-72147;45919;154;23627;14425;48;2332;72126;;480842;69881;2245;96.89%;3.11%;;;;6.666666667;33.33333333;0.577404435;0.041243174;0.7827;11.948;48.184
403;1;a-line;5;3.65;0.15;0.03;0.04;1.334464731;1411;1191;1358;403;-21916;45941;284;80767;14432;89;7971;72161;;481073;70051;2110;97.08%;2.92%;;;;6.666666667;33.33333333;0.549444109;0.039246008;0.78282;11.95;48.18
404;1;a-line;5;4.015;0.15;0.03;0.04;1.260079068;1398;1192;1354;404;-72261;45991;152;23092;14448;48;2279;72239;;481595;69971;2269;96.86%;3.14%;;;;6.666666667;33.33333333;0.500833836;0.035773845;0.78391;11.967;48.2
405;1;a-line;5;4.38;0.15;0.03;0.04;1.239446436;1398;1193;1355;405;-72319;46032;159;25431;14461;50;2510;72305;;482033;70022;2283;96.84%;3.16%;;;;6.666666667;33.33333333;0.460039368;0.032859955;0.78454;11.977;48.207
406;1;a-line;5;5.11;0.15;0.03;0.04;1.195556004;1397;1194;1359;406;-72448;46108;205;42170;14485;65;4162;72424;;482828;70104;2320;96.80%;3.20%;;;;6.666666667;33.33333333;0.395456043;0.02824686;0.78564;11.995;48.217
407;1;a-line;5;5.84;0.15;0.03;0.04;1.153422401;1397;1195;1360;407;-72516;46152;239;57152;14498;75;5640;72492;;483283;70106;2386;96.71%;3.29%;;;;6.666666667;33.33333333;0.346675233;0.024762517;0.78623;12.004;48.221
408;1;a-line;5;6.205;0.15;0.03;0.04;1.165092189;1397;1194;1358;408;-72428;46095;218;47567;14481;69;4694;72404;;482691;69959;2444;96.62%;3.38%;;;;6.666666667;33.33333333;0.326512337;0.02332231;0.78537;11.991;48.212
409;1;a-line;5;1.825;0.175;0.035;0.04;1.831465527;1432;1207;1374;409;-73524;46817;302;91348;14707;95;9015;73537;;420212;71317;2221;96.98%;3.02%;;;;5.714285714;28.57142857;1.058587859;0.075613418;0.79477;12.142;48.271
410;1;a-line;5;2.19;0.175;0.035;0.04;1.792062655;1431;1211;1377;410;-73942;47054;221;48919;14782;69;4828;73910;;422343;71693;2217;97.00%;3.00%;;;;5.714285714;28.57142857;0.891870538;0.063705038;0.79764;12.189;48.287
411;1;a-line;5;2.555;0.175;0.035;0.04;1.677716131;1438;1211;1380;411;-22719;47042;245;59815;14778;77;5903;73891;;422235;71832;2059;97.21%;2.79%;;;;5.714285714;28.57142857;0.772708464;0.055193462;0.79746;12.186;48.286
412;1;a-line;5;2.92;0.175;0.035;0.04;3.019193774;1229;1059;1196;412;-44830;34775;392;153819;10924;123;15179;54620;;312117;53889;733;98.66%;1.34%;;;;5.714285714;28.57142857;0.680956005;0.048639715;0.55941;8.4809;42.574
413;1;a-line;5;3.285;0.175;0.035;0.04;1.727566367;1429;1218;1382;413;-74495;47401;131;17062;14891;41;1684;74454;;425454;72224;2231;97.00%;3.00%;;;;5.714285714;28.57142857;0.608305916;0.043450423;0.80208;12.26;48.311
414;1;a-line;5;3.465;0.175;0.035;0.04;1.712833178;1429;1218;1383;414;-74542;47433;124;15357;14901;39;1516;74504;;425739;72270;2234;97.00%;3.00%;;;;5.714285714;28.57142857;0.577404435;0.041243174;0.8025;12.267;48.314
415;1;a-line;5;3.65;0.175;0.035;0.04;1.629520105;1434;1216;1384;415;-35482;47296;211;44465;14858;66;4388;74289;;424510;72224;2065;97.22%;2.78%;;;;5.714285714;28.57142857;0.549444109;0.039246008;0.80073;12.238;48.304
416;1;a-line;5;4.015;0.175;0.035;0.04;1.674579132;1429;1220;1384;416;-74634;47501;116;13363;14922;36;1319;74611;;426350;72355;2256;96.98%;3.02%;;;;5.714285714;28.57142857;0.500833836;0.035773845;0.80339;12.281;48.318
