ID	Valid	Case	MassFlowPerTube	InnerRadius(m)	PressureDrop(Pa)	OutletTemperature(K)	HeatTransferBalance_Inlet/Outlet(W)	HeatTransferPerAreaMean(W/m2)	HeatTransferPerAreaSTD(W/m2)	HeatTransferPerAreaVAR(W/m2)	HeatTransferMean(W)	HeatTransferSTD(W)	HeatTransferVAR(W)	Continuity	SolvingStatus
489	-1	b-staggered	0.030	0.04	16.050421579682734	1193.9584916883443	-150637.20636314852	33886.52865607776	2802.3297085954914	7853051.795676891	10645.056474085477	880.319088147327	774961.6969565413	1.175846e-02	converged
490	-1	b-staggered	0.030	0.04	15.405231061711675	1215.5957283088992	-152013.36783029418	35631.07777437867	2800.4701292109203	7842632.944602629	11193.086166786963	879.7349230424462	773933.5348204988	1.084492e-02	converged
491	1	b-staggered	0.030	0.04	15.130629941093503	1211.906186359434	-147768.5065115695	35524.02520569847	3188.1404104170674	1.0164239276534306E7	11159.45685494912	1001.5170057885556	1003036.3128836737	1.233577e-02	converged
492	1	b-staggered	0.030	0.04	14.904793772060657	1206.4544929948347	-144099.35796444304	35156.173551984684	3314.9035737575086	1.0988585703310303E7	11043.900562134864	1041.3381703079413	1084385.1849402906	1.063981e-02	converged
493	1	b-staggered	0.035	0.04	25.128544813225744	1219.2677841403715	-105200.93417882978	29202.669660340423	3827.0262210990304	1.4646129696979526E7	9173.676975987311	1202.2155076689883	1445322.1268798034	1.557593e-02	converged
494	-1	b-staggered	0.035	0.04	25.00312981934985	1209.7310232121295	-133833.60303416476	30758.801964111608	3038.7879455924963	9234232.178278264	9662.517731053042	954.5996765237061	911260.5424191642	1.328217e-02	converged
495	-1	b-staggered	0.035	0.04	24.3914578906697	1206.9573179968897	-140313.70903825725	31774.45426401925	2686.4207901909963	7216856.661970416	9981.573017012646	843.9076576706381	712180.1346751428	1.298150e-02	converged
496	-1	b-staggered	0.035	0.04	23.4341258466593	1210.217310327629	-144822.3578337679	32946.46233909818	2509.393125061477	6297053.856105805	10349.745640237428	788.2964880546443	621411.3530792859	1.285488e-02	converged
497	-1	b-staggered	0.035	0.04	22.953602511552162	1207.8462731726945	-146042.1077584083	33427.358438254436	2478.0918473027814	6140939.2036685115	10500.813522867404	778.4635579009097	606005.510979743	1.173133e-02	converged
498	-1	b-staggered	0.035	0.04	22.280291245144326	1208.5175805278673	-147394.06807659473	33793.26610209434	2468.242426216816	6092220.6745766755	10615.759134009815	775.3694775136155	601197.8266597372	1.164821e-02	converged
499	1	b-staggered	0.035	0.04	119.52732370582817	1100.115061867836	-176130.89964858047	15526.3536227618	1527.5119235982393	2333292.6767347935	4877.587930233016	479.8662907459139	230271.65699424196	-1	couldnt filter residuals
500	-1	b-staggered	0.035	0.04	21.928128001687583	1206.166176617089	-156766.33647575323	34494.99345871311	2542.6704684472634	6465173.111113826	10836.198572241507	798.7501761043831	638001.8438267829	1.137967e-02	converged
501	-1	b-staggered	0.035	0.04	21.79205055348575	1208.1632913118951	-162023.2317822388	35072.75747318712	2670.6977813021194	7132626.639052062	11017.696377023782	838.9684584014292	703868.0741924706	1.161409e-02	converged
502	-1	b-staggered	0.035	0.04	21.05996009799128	1225.8383121572174	-162385.80461797584	36756.37025806872	2680.3925182960106	7184504.05213723	11546.583633592121	842.01394659083	708987.4862534651	1.126346e-02	converged
503	1	b-staggered	0.035	0.04	20.906645012350054	1219.0635955614507	-158113.05384007678	36797.1666620662	2955.341259134429	8734041.957942272	11559.399346553464	928.3858763749664	861900.3354525145	1.175287e-02	converged
504	1	b-staggered	0.035	0.04	21.489610882024863	1215.080780414284	-156494.28724976955	36420.58129930229	3095.267700892116	9580682.140185965	11441.09946123349	972.3421307868026	945449.2193030196	1.344679e-02	converged
505	1	b-staggered	0.005	0.04	0.36069465191394556	1155.0452500926729	-81690.29782151441	17334.675148431837	2457.2300365865826	6037979.452703297	5445.643716001404	771.9325105851855	595879.8008983475	7.194655e-04	converged
506	1	c-aligned	0.005	0.04	0.34782853566866834	1140.2250367574043	-84110.97634079563	17847.484593460897	2024.5086076019063	4098635.1022542096	5606.741487255646	635.9941840603467	404488.60215858615	1.044714e-03	converged
507	1	c-aligned	0.005	0.04	0.3391822042467538	1130.2113373706493	-85689.73660348965	18181.801804355036	1900.60280256012	3612291.0130993826	5711.766381197467	597.069493373855	356491.9799177119	1.065056e-03	converged
508	1	c-aligned	0.005	0.04	0.32981682203535456	1123.0523652652585	-86747.86833542476	18411.267243332593	1924.5172728900611	3703766.7336521978	5783.852360046944	604.5821628620401	365519.59165094246	7.667363e-04	converged
509	1	c-aligned	0.005	0.04	0.31802311637147795	1119.8080921966782	-80693.18013973128	18436.705250726805	2230.6976050742587	4976011.8052840335	5791.855653686516	700.7693815620521	491077.726134861	4.007629e-03	converged
510	1	c-aligned	0.005	0.04	0.3196052324201446	1115.8452413153118	-87816.45934034135	18634.806808377012	2123.752070688845	4510322.857755157	5854.076740836093	667.1712633429386	445117.4946306127	6.226671e-05	converged
511	1	c-aligned	0.005	0.04	0.3171797162067378	1113.9429869020164	-88080.73591982551	18691.71550818167	2219.1838299922815	4924776.871299212	5871.954462848466	697.1509056427653	486019.38523852796	5.102087e-05	converged
512	1	c-aligned	0.005	0.04	0.31245438517362345	1110.699921746705	-88517.55054476146	18784.4845276386	2430.837393795118	5908970.435072641	5901.097612201232	763.6413295927871	583148.0802622397	5.141830e-05	converged
513	1	c-aligned	0.005	0.04	0.30997120909160003	1108.0246820693121	-88869.22232203302	18859.16452097472	2685.368304926372	7211202.933103136	5924.558140485539	843.6015621778938	711663.5957089828	4.716998e-05	converged
514	1	c-aligned	0.005	0.04	0.31233227673510555	1103.5569835933472	-89385.03426696536	18968.732319009097	3278.6162607200677	1.0749324585058037E7	5958.978583099505	1029.9688851910619	1060835.9044617186	4.808116e-05	converged
515	1	c-aligned	0.005	0.04	0.3238952952087857	1101.3961520283376	-89525.56577408499	18998.59221712321	3975.055179050403	1.580106367649543E7	5968.358993486275	1248.7533842736764	1559385.01473496	4.781651e-05	converged
516	1	c-aligned	0.005	0.04	0.3371707381156739	1101.3868849971577	-89414.22734449465	18974.972026029838	4307.465835424703	1.855426192335104E7	5960.9387710585725	1353.179338985402	1831094.3234569696	4.753589e-05	converged
517	1	c-aligned	0.010	0.04	1.246149348837207	1243.242763290588	-116454.4118483121	24718.78160318267	2863.200379024211	8197916.410444385	7765.341810674782	899.4670519162585	809040.9774829253	9.217306e-04	converged
518	1	c-aligned	0.010	0.04	1.1987832927406998	1226.535956202272	-120873.57276028706	25652.582736234042	2166.651132842545	4694377.131447883	8058.693040429799	680.6478936179377	463281.5550865354	1.262099e-03	converged
519	1	c-aligned	0.010	0.04	1.1533271080552367	1215.3060804267855	-123766.69085725088	26266.432145933828	1879.9040530252212	3534039.248580653	8251.532257336175	590.5670343199	348769.42202540196	1.056226e-03	converged
520	1	c-aligned	0.010	0.04	1.1189617357595125	1207.1555016761217	-125804.41097490149	26698.121418193394	1792.6049680931785	3213432.571632345	8387.14633450074	563.1422508157711	317129.1946538529	9.229382e-04	converged
521	1	c-aligned	0.010	0.04	1.835318981349701	1216.317622249987	-3264.375707979314	26917.346675749075	2487.0583980717515	6185459.475419226	8456.032919439396	781.3046338520365	610436.930878665	5.777993e-02	converged
522	1	c-aligned	0.010	0.04	1.0707694456650643	1198.72322096995	-127840.4847726892	27134.18302477179	1867.2938627808908	3486786.3699791804	8524.133969315268	586.6055754348246	344106.1011312217	6.782428e-04	converged
523	1	c-aligned	0.010	0.04	1.0645252408430679	1196.48360973669	-128395.71477647693	27245.966265415223	1921.268339833848	3691272.0336479098	8559.25038752082	603.561518896052	364286.50709210936	3.784527e-05	converged
524	1	c-aligned	0.010	0.04	1.0445367035717936	1192.4540858353407	-129312.76849368279	27440.556931945826	2063.0564984804646	4256202.115922474	8620.380545992457	648.1039050743542	420038.67177262745	3.681474e-05	converged
525	1	c-aligned	0.010	0.04	1.035081706373603	1189.149226364295	-130046.7370217604	27596.33444854177	2248.49545456556	5055731.809201986	8669.31765311376	706.3590772816103	498943.1460581279	3.607796e-05	converged
526	1	c-aligned	0.010	0.04	1.0420814754033927	1183.8580569552007	-131124.789330172	27825.015174901284	2704.291990919483	7313195.172151261	8741.157116517552	849.5463895826639	721729.0680529394	3.586020e-05	converged
527	1	c-aligned	0.010	0.04	1.083654456975637	1181.0885935673157	-131532.09099924305	27911.38559159145	3286.549330692023	1.0801406503072185E7	8768.290161314599	1032.4610387570906	1065975.7965513703	3.642173e-05	converged
528	1	c-aligned	0.010	0.04	1.140907824257738	1180.6006909548885	-131455.20199173343	27895.066643398877	3596.3624076585884	1.2933822567219878E7	8763.163605606362	1129.7880218864523	1276420.9743981026	3.563249e-05	converged
529	1	c-aligned	0.015	0.04	5.200541845202679	1168.8687756861896	-88840.64540189074	22439.308565334337	3257.0409511136045	1.0608315757231014E7	7049.046225470428	1023.1613044493948	1046859.0549225871	1.691895e-02	converged
530	1	c-aligned	0.015	0.04	5.1130082760500954	1161.860977037225	-96997.11035981553	24167.702560848422	2772.6857576922507	7687786.31090945	7592.000975378642	871.0067878325887	758652.8244504441	1.395281e-02	converged
531	-1	c-aligned	0.015	0.04	4.983766960198409	1155.7618604879137	-107898.91933483788	25328.7675483303	2570.6306730866113	6608142.057413725	7956.735955678893	807.5335472319665	652110.4299050428	1.082753e-02	converged
532	-1	c-aligned	0.015	0.04	4.833723631338216	1152.9845645082726	-116644.37989039585	26076.638930884397	2528.7903225082487	6394780.495211373	8191.670999732243	794.389890667828	631055.2983952438	9.388365e-03	converged
533	1	c-aligned	0.015	0.04	4.682571783938329	1152.338609492164	-119686.84681315091	26627.08328611462	2585.421341932716	6684403.515321167	8364.58665322975	812.1798627861077	659636.1295152607	8.838907e-03	converged
534	-1	c-aligned	0.015	0.04	4.657758099609055	1151.741148145124	-120174.42354478245	26872.35335088083	2613.066063830932	6828114.253944879	8441.635374192721	820.8641287019641	673817.9177896347	8.683451e-03	converged
535	-1	c-aligned	0.015	0.04	4.603207532854867	1151.46910671102	-117381.47400241916	27120.83451157185	2679.1494491476215	7177841.770868003	8519.692823368123	841.6234509634829	708330.0332116821	8.993620e-03	converged
536	-1	c-aligned	0.015	0.04	4.508291197358631	1149.925109477494	-122780.62620707991	27484.61248525336	2840.51274819987	8068512.672685978	8633.96941726583	892.3138432629034	796223.9948786134	8.428044e-03	converged
537	1	c-aligned	0.015	0.04	2.1581515075522475	1260.5538781261948	-160686.77935281105	34098.01541549662	1781.1674321738728	3172557.4214368677	10711.80404516826	559.5491782445699	313095.2828741735	2.645103e-05	converged
538	1	c-aligned	0.015	0.04	2.1632459945831215	1255.2934802186314	-162270.5668839222	34433.78253494457	2070.1942538765957	4285704.248783675	10817.284424176241	650.3462126214791	422950.1962711021	2.763545e-05	converged
539	1	c-aligned	0.015	0.04	2.2514044980925974	1251.9507664519376	-163105.8211907684	34610.61079037442	2481.649809599438	6158585.777484926	10872.834566899845	779.6039196254011	607782.2714952888	2.904739e-05	converged
540	1	c-aligned	0.015	0.04	2.3867095092718955	1250.781948218223	-163258.91053444656	34642.86623587552	2722.5686519561045	7412380.064614081	10882.967532323823	855.2879557417405	731517.4872368855	2.948626e-05	converged
541	1	c-aligned	0.020	0.04	9.47365002326842	1182.0106884079898	-97912.99321977695	24597.74261042999	3342.3460699408797	1.1171277251249243E7	7727.093025094787	1049.9589093814675	1102413.7113895207	1.530317e-02	converged
542	1	c-aligned	0.020	0.04	9.312666272424394	1175.3778995757568	-108152.5058263577	26551.916022673006	2795.5218189213747	7814942.240065471	8340.973736943763	878.180469265021	771200.9365985325	1.330932e-02	converged
543	-1	c-aligned	0.020	0.04	8.959485257408232	1171.5287636253877	-124213.67902399832	27944.774176160507	2570.3203551066613	6606546.727875634	8778.523828153699	807.4360644696467	651952.9982062315	1.109850e-02	converged
544	-1	c-aligned	0.020	0.04	8.667849788849708	1169.633060168932	-134448.49440001836	28714.185166969364	2489.5406908164896	6197812.851231044	9020.225288107224	782.0600781282504	611617.9658019652	1.003679e-02	converged
545	1	c-aligned	0.020	0.04	8.240790693234885	1172.5721657235083	-133669.0051409027	29520.472169921853	2503.322860607752	6266625.3444413785	9273.51091579508	786.3895855048256	618408.5801904515	9.590909e-03	converged
546	-1	c-aligned	0.020	0.04	8.244982001269818	1170.6227987410502	-134992.3858819045	29700.35696553786	2520.0609121140833	6350707.000765265	9330.019619521607	791.647648534919	626705.9994308666	9.355851e-03	converged
547	-1	c-aligned	0.020	0.04	8.168378499292885	1169.6993135667058	-131801.35036126117	29929.383013579816	2570.680440917564	6608397.929316119	9401.965472700824	807.5491812140037	652135.6800794078	9.480438e-03	converged
548	-1	c-aligned	0.020	0.04	7.957266486715525	1168.710624037111	-139074.76574351604	30335.974687814327	2701.0016158635253	7295409.728897376	9529.69148966792	848.4880534467545	719931.9768418625	9.388291e-03	converged
549	-1	c-aligned	0.020	0.04	7.717023298173444	1175.4457237030852	-141256.79772187374	31068.188983317195	2826.79886672774	7990791.832933234	9759.708043026125	888.0057878633639	788554.2792788338	9.502726e-03	converged
550	1	c-aligned	0.020	0.04	7.495258429204114	1180.5785752606764	-144776.5045746176	31730.3790855074	3178.214026602807	1.0101044398894828E7	9967.727315402037	998.3987484608683	996800.0609282282	9.353793e-03	converged
551	1	c-aligned	0.020	0.04	7.309292831647326	1194.713926862193	-142504.09028363758	32063.820994325564	3417.48920308778	1.1679232453221548E7	10072.474189484563	1073.5642454165138	1152540.1890367288	8.966301e-03	converged
552	-1	c-aligned	0.020	0.04	7.331532168725971	1205.1566293841531	-125246.44559585955	32480.201218827126	3435.9579027294894	1.180580670932923E7	10203.27516498483	1079.3659713087386	1165030.9000192566	1.134179e-02	converged
553	1	c-aligned	0.025	0.04	15.039496203171439	1193.0337363541228	-98332.88606476656	26160.02223595217	3384.3830031991097	1.1454048312343026E7	8217.86488935933	1063.1643200941685	1130318.3715212957	1.596436e-02	converged
554	1	c-aligned	0.025	0.04	14.545261541788932	1188.5584321161812	-120445.83967416384	28434.11108323164	2789.7272206932303	7782577.965876774	8932.243291823306	876.3601640337215	768007.1371052113	1.393466e-02	converged
555	-1	c-aligned	0.025	0.04	13.991597287036711	1185.9855497104838	-136979.01735470165	29823.108075425345	2539.1015219246315	6447036.53863998	9368.580444391877	797.6290333143294	636212.0747859516	1.156491e-02	converged
556	-1	c-aligned	0.025	0.04	13.541070186969591	1185.2636418728105	-149548.824251456	30627.406377564283	2417.1772306015996	5842745.764138818	9621.241344986436	759.3279438200614	576578.9262660022	1.050631e-02	converged
557	1	c-aligned	0.025	0.04	12.79053432038927	1191.06235309207	-143564.45297126262	31633.706531705895	2400.5356561246613	5762571.436325858	9937.358763784612	754.1001879202994	568667.0934214309	1.027654e-02	converged
558	-1	c-aligned	0.025	0.04	13.039697423519101	1185.4173147275067	-150596.06336003548	31611.347125151067	2421.6284888853147	5864284.538180972	9930.334817840328	760.7262545264207	578704.4343257966	9.866774e-03	converged
559	-1	c-aligned	0.025	0.04	12.896251520389342	1184.3769713485804	-145585.06300889328	31854.215170710588	2460.8110684407043	6055591.114560281	10006.628972575725	773.0350034219277	597583.1165155398	1.000816e-02	converged
560	-1	c-aligned	0.025	0.04	12.299682656826917	1186.8665535714908	-151776.32142343238	32441.135239317144	2554.293038048613	6524412.924223614	10191.003044628435	802.4012703501653	643847.7986595591	9.823798e-03	converged
561	-1	c-aligned	0.025	0.04	12.136821107269498	1190.7116294197506	-155500.43800513755	33093.99525631422	2667.281425775857	7114390.204288888	10396.091379911273	837.8952502875501	702068.4504544362	1.032781e-02	converged
562	1	c-aligned	0.025	0.04	11.536097250093007	1202.2471239347722	-158932.08619898354	34087.8668920146	2942.741809019364	8659729.35455056	10708.304525063617	924.4279065463052	854566.9544015842	1.014759e-02	converged
563	1	c-aligned	0.025	0.04	11.534392621237203	1213.4300367818753	-153890.95067179797	34307.6928837572	3170.5155207257435	1.0052168667162834E7	10777.360288206542	995.9803529192725	991976.8634011985	9.707506e-03	converged
564	-1	c-aligned	0.025	0.04	11.555194150016177	1226.0024984069023	-132842.572462657	34827.79405573873	3138.6369220744214	9851041.728608796	10940.743985728212	985.9660641619703	972129.0796790465	1.118628e-02	converged
565	1	c-aligned	0.030	0.04	21.97024425386917	1204.7600653241136	-88446.60901398456	27576.183054842328	3433.3807618124506	1.1788103455583842E7	8662.735240243428	1078.5563926441873	1163283.8921136423	1.560061e-02	converged
566	1	c-aligned	0.030	0.04	21.063070656527998	1199.5849806774947	-132633.1426770104	29755.420131704057	2744.7393378362563	7533594.032665811	9347.317068882694	862.22774703337	743436.687754241	1.335513e-02	converged
567	-1	c-aligned	0.030	0.04	19.985574865539093	1201.7056522014047	-146219.2018686611	31438.259637122756	2486.713602002668	6183744.538385083	9875.96140875609	781.1719812572271	610229.6643013416	1.203768e-02	converged
568	-1	c-aligned	0.030	0.04	19.096983439289033	1204.9112113230092	-156139.0744301699	32315.48163567288	2314.4856488589767	5356843.818774158	10151.530435304594	727.0685850005609	528628.7272947179	1.110031e-02	converged
569	1	c-aligned	0.030	0.04	18.65895236657525	1206.2392597253497	-158942.1310172351	33234.197876109	2282.056525697229	5207781.986477307	10440.134392423783	716.8813554101652	513918.87773471547	1.070991e-02	converged
570	-1	c-aligned	0.030	0.04	19.023824299190892	1197.2076722409324	-161677.34630623565	32933.077673875385	2338.4255809807155	5468234.1977849975	10345.541004271952	734.5890345578438	539621.0496926251	1.050636e-02	converged
571	-1	c-aligned	0.030	0.04	18.87841891135031	1195.6910910497381	-158977.88762212347	33287.92854458324	2365.5651598857858	5595898.525665464	10457.013253226742	743.1146157131067	552219.3320864382	1.058778e-02	converged
572	-1	c-aligned	0.030	0.04	17.629606142174453	1202.0887270838011	-162595.3358763327	33910.44054599818	2432.390837130604	5916525.184556919	10652.568114513158	764.107120298537	583859.6912909229	1.025002e-02	converged
573	-1	c-aligned	0.030	0.04	17.364609140829998	1206.4694576247887	-165383.06974606973	34647.97807570845	2523.7408683861595	6369267.970762526	10884.256899610871	792.8036637387188	628537.6492375355	1.045704e-02	converged
574	1	c-aligned	0.030	0.04	16.7029828037048	1216.7142894413946	-169151.10412783	35618.13345200997	2752.5271575265606	7576405.752921247	11189.019859374866	864.6741994643974	747661.4712193965	1.097074e-02	converged
575	1	c-aligned	0.030	0.04	17.075186478396063	1231.1185823288138	-151627.63619045005	36194.78096019185	2902.350165187985	8423636.481366724	11370.166926770793	911.7393442557162	831268.6318638434	1.130845e-02	converged
576	-1	c-aligned	0.030	0.04	16.747375082108192	1238.0552738135555	-135707.63141663617	36253.22981961616	2928.626665407419	8576854.145335378	11388.527952054783	919.993799341088	846388.59082605	1.120819e-02	converged
577	1	c-aligned	0.035	0.04	30.046635889433674	1214.5864706419816	-89558.68395153526	28572.24905936873	3421.106364936984	1.1703968760212345E7	8975.637720686753	1074.7005344873721	1154981.2388274432	1.593879e-02	converged
578	1	c-aligned	0.035	0.04	28.56139980943408	1210.5393506607797	-144844.23898309865	30713.444775508367	2673.408491961402	7147112.964891338	9648.26930097371	839.8199964375905	705297.6264164345	1.332454e-02	converged
579	-1	c-aligned	0.035	0.04	27.436927090631798	1211.9161836140827	-154757.05804503022	32407.10333506501	2416.165645538077	5837856.426678432	10180.312320111754	759.0101662092006	576096.4324089184	1.251649e-02	converged
580	-1	c-aligned	0.035	0.04	26.03704370460764	1219.3949294047106	-165356.87708759657	33512.74222215192	2203.0630110922793	4853486.630842981	10527.635839508623	692.0664670923973	478955.9948737522	1.147336e-02	converged
581	1	c-aligned	0.035	0.04	25.834403100903728	1214.4765893855304	-175603.64234371902	33937.14290253852	2211.3740613758255	4890175.239325813	10660.956347380174	694.6772862927502	482576.53209105955	1.095335e-02	converged
582	-1	c-aligned	0.035	0.04	25.57754690606089	1215.4973666836763	-169989.2962360353	34307.90403200686	2213.1961194675637	4898237.063226283	10777.42661795955	695.2496645220745	483372.096018057	1.076438e-02	converged
583	-1	c-aligned	0.035	0.04	25.716081612656126	1206.4207056818645	-166739.31474564923	34191.00234145207	2294.8864643813877	5266503.884400906	10740.70331972791	720.9117305253923	519713.7232091158	1.112432e-02	converged
584	-1	c-aligned	0.035	0.04	24.620790225002565	1214.6247263425346	-183763.1696711802	34962.59924569353	2305.5576878518723	5315596.252012872	10983.091458808229	724.2639705159695	524558.2989875571	1.027123e-02	converged
585	-1	c-aligned	0.035	0.04	23.659633833667613	1220.796458339196	-172260.69947216695	35818.6389787263	2403.2229353016833	5775480.476760038	11252.006324496067	754.9443652297138	569940.9945920955	1.085119e-02	converged
586	1	c-aligned	0.035	0.04	22.70020183872839	1228.025738520531	-180238.5939806142	36778.328034286336	2611.425794071673	6819544.677942867	11553.481412064591	820.3488571494288	672972.2474263739	1.149698e-02	converged
587	1	c-aligned	0.035	0.04	21.731516292507877	1255.0370322542267	-139183.9189992576	37436.0874650767	2564.7793948991375	6578093.344499186	11760.1088408647	805.695436654501	649145.136645887	1.016011e-02	converged
588	-1	c-aligned	0.035	0.04	20.496306151195313	1256.4402184565915	-136216.7904663136	37725.8545912499	2670.358307240463	7130813.489048151	11851.135793013691	838.861816597956	703689.1473460228	1.294946e-02	converged
589	1	c-aligned	0.005	0.04	0.295638023148058	1146.1851914646356	-76132.1263199962	17962.394310553318	1922.4822166392855	3695937.873294301	5642.851779711961	603.944107423279	364748.48489130114	2.277126e-03	converged
590	1	d-rectangle	0.005	0.04	0.2963877342554042	1133.5010105091228	-81317.38179033998	18485.894320767165	1984.1501798746986	3936851.9362967983	5807.296264968913	623.3156875440901	388522.4463385617	4.881067e-04	converged
591	1	d-rectangle	0.005	0.04	0.2878672982333228	1126.1508356970053	-82376.56232277598	18729.526504773115	2242.900423329912	5030602.308973498	5883.832690394097	704.6014125636607	496463.150586706	6.238350e-05	converged
592	1	d-rectangle	0.005	0.04	0.28178783507610206	1121.1388419656419	-83067.35119651016	18886.726639324486	2568.1295217496577	6595289.240482126	5933.216709253736	806.7712992807161	650879.9293430948	6.434178e-05	converged
593	1	d-rectangle	0.005	0.04	0.27830770942091476	1117.5101535344731	-83521.94464613525	18990.209966521234	2959.5733942303405	8759074.675836097	5965.7257309866245	929.7423873580112	864420.9068501743	6.809259e-05	converged
594	1	d-rectangle	0.005	0.04	0.2767876219586469	1116.1122842816114	-83687.18466037392	19027.821456639118	3158.201991307567	9974239.81789908	5977.5412840552135	992.1410514306297	984343.8659338754	5.910425e-05	converged
595	1	d-rectangle	0.005	0.04	0.27709099170169793	1114.8438513445553	-83819.51482517624	19057.93575013718	3371.1127947882974	1.1364401475185366E7	5987.001612082573	1059.026434002646	1121536.9879163606	6.151705e-05	converged
596	1	d-rectangle	0.005	0.04	0.27877749990148004	1112.636196132805	-84012.37717395034	19101.842170284857	3796.893151890367	1.4416397606871964E7	6000.794701305574	1192.7842406095542	1422734.2446465108	6.741424e-05	converged
597	1	d-rectangle	0.005	0.04	0.27969565174134914	1110.8830247579285	-83981.05261789662	19119.993269742212	4250.664216292485	1.8068146279669408E7	6006.50927646924	1335.338024785574	1783127.6404382377	1.370851e-04	converged
598	1	d-rectangle	0.005	0.04	0.33468824383453466	1106.820137881021	-84266.40699479429	19159.722613738795	5079.13796797481	2.5797642497723278E7	6018.977694107026	1595.5981592797843	2545933.4858970363	6.844579e-05	converged
599	1	d-rectangle	0.005	0.04	0.464569420015323	1103.6724468280856	-84538.84938288259	19221.719026533738	5896.125640607828	3.476429756983308E7	6038.453708085872	1852.2527401916625	3430840.2135475227	5.973385e-05	converged
600	1	d-rectangle	0.005	0.04	0.5008558724803152	1103.167673230143	-84063.79926986393	19150.850927171585	6289.527603163576	3.955815747095655E7	6016.2031506336225	1975.8430539528279	3903955.7738536373	1.994738e-04	converged
601	1	d-rectangle	0.010	0.04	3.352265461056959	1100.0342123578243	-183093.74597501179	15132.409659704039	776.3217804104813	602675.5067396995	4753.830841747736	243.88068429269893	59477.78817107508	1.575372e-02	converged
602	1	d-rectangle	0.010	0.04	1.0049118404713226	1215.1479925348312	-116780.64781740689	26541.282366306525	1847.4386480115395	3413029.558166705	8337.875748872939	580.3681106154039	336827.14381929365	1.321147e-03	converged
603	1	d-rectangle	0.010	0.04	0.966748960694531	1206.2068265161074	-118826.76687472145	27020.708760840793	2022.6945602015276	4091293.283868851	8488.486320470525	635.4243057181549	403764.0482973991	6.585135e-04	converged
604	1	d-rectangle	0.010	0.04	0.93935636804963	1199.6499428738985	-120331.45978552525	27358.185634133988	2279.5889322985404	5196525.700258	8594.503814193698	716.1270135163346	512837.89948782447	4.361305e-05	converged
605	1	d-rectangle	0.010	0.04	0.9256725175946485	1194.6010674564493	-121393.7945648077	27599.88743546161	2614.2207516663366	6834150.138442906	8670.433814915328	821.250740891728	674452.7794152121	4.058863e-05	converged
606	1	d-rectangle	0.010	0.04	0.9207041860354366	1192.5561517822107	-121804.74194584551	27693.342301204106	2786.55601465652	7764894.422818426	8699.79242112122	875.3894215288456	766306.6393246069	3.975878e-05	converged
607	1	d-rectangle	0.010	0.04	0.9191561141633429	1190.7247419444047	-122149.58779381547	27771.768319562165	2973.2649671882305	8840304.56510883	8724.429753542454	934.0435598603343	872437.3717165659	4.107060e-05	converged
608	1	d-rectangle	0.010	0.04	0.9343807134282542	1187.538061946466	-122699.77974673509	27896.78232614598	3331.131003425907	1.1096433761985289E7	8763.702582917223	1046.4662568391393	1095091.6267029194	3.918152e-05	converged
609	1	d-rectangle	0.010	0.04	1.0365673039050307	1194.001288524437	-87925.39182850308	28215.513946621413	3827.647096118765	1.4650882292426415E7	8863.849681833999	1202.4480064243432	1445881.2081538772	2.742951e-02	converged
610	1	d-rectangle	0.010	0.04	1.0893118379171938	1181.107001103324	-123361.03606539278	28047.284411810204	4483.170645661286	2.009881903811903E7	8810.982426951792	1408.376554262287	1983524.5185957127	3.879835e-05	converged
611	1	d-rectangle	0.010	0.04	1.7968864491267595	1182.384001285578	-122921.45302658904	27946.344491377677	5337.697949654436	2.8491019401745178E7	8779.272409946445	1676.824114038904	2811739.109422356	1.996406e-04	converged
612	1	d-rectangle	0.010	0.04	1.8882718884851784	1203.092176161245	-114215.63805802216	26857.793723345625	6127.604307700347	3.754753455174784E7	8437.324473568762	1924.9751606970424	3705529.369300604	2.702787e-03	converged
613	1	d-rectangle	0.015	0.04	4.557207662073779	1100.0052644334123	-206469.19435225145	15667.408691469685	832.3147128836059	692747.7812825193	4921.900234178058	261.4708061112164	68366.98244844933	1.605206e-02	converged
614	1	d-rectangle	0.015	0.04	-2.1671264066244476	1099.9281383949601	-180567.1394413281	16500.708633172588	889.3672967886732	790974.1885971919	5183.680548887461	279.3938163318846	78060.90460449485	1.516687e-02	converged
615	1	d-rectangle	0.015	0.04	19.093014699203195	1099.8612419781498	-202053.69467447704	17017.476838241095	1290.3067029839556	1664891.3877653258	5346.022745969902	405.3485160603872	164307.41947235801	1.885650e-02	converged
616	-1	d-rectangle	0.015	0.04	4.038228599834838	1156.9783690565107	-109827.36072696839	26955.280823350095	3175.4515714044837	1.0083492682335205E7	8467.686069340405	997.5309554836923	995068.0071482082	1.093936e-02	converged
617	-1	d-rectangle	0.015	0.04	3.836051714606583	1160.0326349058523	-110697.259021929	27599.297362603822	3551.7978328032013	1.2615267845105518E7	8669.99632956978	1115.755729908641	1244910.8488239641	1.255323e-02	converged
618	1	d-rectangle	0.015	0.04	2.0426434237597277	1264.2856481103056	-122277.77375035163	34303.34120962716	2420.3135765176526	5857917.808675672	10776.359157870194	760.3390065089051	578115.4048189488	7.026744e-03	converged
619	1	d-rectangle	0.015	0.04	2.3442262818134623	1269.056109254512	-78548.64001374331	34615.16043219677	2569.418732639887	6601912.623640762	10874.286371814529	807.1779751632076	651536.2835885759	2.100848e-02	converged
